SMILES,made_by
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cscn4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(ccc6ccccc65)c4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cc5cnccc5[nH]4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5nc6ccccc6o5)cc4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5ocnc5c4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4nc5ccccc5o4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5scnc5c4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4nc5ccccc5s4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)ncn5C)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4nc5ccccc5n4C)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(n4)sc4ccccc45)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)sc4cc(C#N)ccc45)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(n4)[SiH2]c4ccccc4-5)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(n4)oc4ccccc45)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cc(C#N)c(C#N)c(C#N)c4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(C(=O)C(F)(F)F)cc4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(C=O)cc4)s3)s2)c2ccccc12,E
CC(=O)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(C)C)c5ccccc45)s3)s2)cc1,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(S(C)(=O)=O)cc4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cc(C=O)ccc4C=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4c(C#N)cc(C#N)cc4C#N)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c6c(cccc46)C(=O)C5=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4c(F)c(F)c(F)c(F)c4F)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)NC5=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)C=CC5=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(C4=CC(=O)c5ccccc5C4=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(C4=CC(=O)C=CC4=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(C4=CC(=O)NC4=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(N4C(=O)C=CC4=O)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4c[nH]c5ccccc5c4=O)s3)s2)c2ccccc12,E
Cc1cc(C)c(B(c2ccc(-c3ccc(-c4ccc(N(C)C)c5ccccc45)s3)s2)c2c(C)cc(C)cc2C)c(C)c1,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccc5c6c(cccc46)-c4nc6cc(C#N)c(C#N)cc6nc4-5)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ncc(C#N)cn4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4ccccn4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc(-c3ccc(-c4cnc5c(ccc6cccnc65)c4)s3)s2)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccon4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccno4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cnoc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ncco4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cocn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cnco4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cncs4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4nccs4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cscn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(ccc6ccccc65)c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cc5cnccc5[nH]4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(-c5nc6ccccc6o5)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5ocnc5c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4nc5ccccc5o4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5scnc5c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4nc5ccccc5s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)ncn5C)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4nc5ccccc5n4C)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(n4)sc4ccccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)sc4cc(C#N)ccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(n4)[SiH2]c4ccccc4-5)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(n4)oc4ccccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cc(C#N)c(C#N)c(C#N)c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(C(=O)C(F)(F)F)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(C=O)cc4)ccc23)c2ccccc12,E
CC(=O)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(N(C)C)c5ccccc45)ccc23)cc1,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(S(C)(=O)=O)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cc(C=O)ccc4C=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4c(C#N)cc(C#N)cc4C#N)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c6c(cccc46)C(=O)C5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4c(F)c(F)c(F)c(F)c4F)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)C(=O)NC5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)C(=O)C=CC5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(C4=CC(=O)c5ccccc5C4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(C4=CC(=O)C=CC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(C4=CC(=O)NC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(N4C(=O)C=CC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4c[nH]c5ccccc5c4=O)ccc23)c2ccccc12,E
Cc1cc(C)c(B(c2ccc3c(c2)oc2cc(-c4ccc(N(C)C)c5ccccc45)ccc23)c2c(C)cc(C)cc2C)c(C)c1,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(C=C(C#N)C#N)s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c6c(cccc46)-c4nc6cc(C#N)c(C#N)cc6nc4-5)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ncc(C#N)cn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4ccccn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)oc2cc(-c4cnc5c(ccc6cccnc65)c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccon4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccno4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cnoc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ncco4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cocn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cnco4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cncs4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4nccs4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cscn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(ccc6ccccc65)c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cc5cnccc5[nH]4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(-c5nc6ccccc6o5)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5ocnc5c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4nc5ccccc5o4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5scnc5c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4nc5ccccc5s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(c4)ncn5C)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4nc5ccccc5n4C)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(n4)sc4ccccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(c4)sc4cc(C#N)ccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(n4)[SiH2]c4ccccc4-5)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(n4)oc4ccccc45)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cc(C#N)c(C#N)c(C#N)c4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(C(=O)C(F)(F)F)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(C=O)cc4)ccc23)c2ccccc12,E
CC(=O)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(N(C)C)c5ccccc45)ccc23)cc1,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(S(C)(=O)=O)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cc(C=O)ccc4C=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4c(C#N)cc(C#N)cc4C#N)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c6c(cccc46)C(=O)C5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4c(F)c(F)c(F)c(F)c4F)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(c4)C(=O)NC5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(c4)C(=O)C=CC5=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(C4=CC(=O)c5ccccc5C4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(C4=CC(=O)C=CC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(C4=CC(=O)NC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(N4C(=O)C=CC4=O)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)cc4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4c[nH]c5ccccc5c4=O)ccc23)c2ccccc12,E
Cc1cc(C)c(B(c2ccc3c(c2)sc2cc(-c4ccc(N(C)C)c5ccccc45)ccc23)c2c(C)cc(C)cc2C)c(C)c1,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(C=C(C#N)C#N)s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccc5c6c(cccc46)-c4nc6cc(C#N)c(C#N)cc6nc4-5)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ncc(C#N)cn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4ccccn4)ccc23)c2ccccc12,E
CN(C)c1ccc(-c2ccc3c(c2)sc2cc(-c4cnc5c(ccc6cccnc65)c4)ccc23)c2ccccc12,E
CN(C)c1cc(-c2ccc(-c3ccon3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccno3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnoc3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ncco3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cocn3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnco3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cncs3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nccs3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cscn3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(ccc5ccccc54)c3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc4cnccc4[nH]3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(-c4nc5ccccc5o4)cc3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4ocnc4c3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4o3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4scnc4c3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4s3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)ncn4C)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4n3C)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)sc3ccccc34)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)sc3cc(C#N)ccc34)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)[SiH2]c3ccccc3-4)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)oc3ccccc34)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc(C#N)c(C#N)c(C#N)c3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C(=O)C(F)(F)F)cc3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C=O)cc3)cc2)c2ccccc2c1,E
CC(=O)c1ccc(-c2ccc(-c3cc(N(C)C)cc4ccccc34)cc2)cc1,E
CN(C)c1cc(-c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc(C=O)ccc3C=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c(C#N)cc(C#N)cc3C#N)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c5c(cccc35)C(=O)C4=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c(F)c(F)c(F)c(F)c3F)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)NC4=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)C=CC4=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)c4ccccc4C3=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)C=CC3=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)NC3=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(N3C(=O)C=CC3=O)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c[nH]c4ccccc4c3=O)cc2)c2ccccc2c1,E
Cc1cc(C)c(B(c2ccc(-c3cc(N(C)C)cc4ccccc34)cc2)c2c(C)cc(C)cc2C)c(C)c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=C(C#N)C#N)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c5c(cccc35)-c3nc5cc(C#N)c(C#N)cc5nc3-4)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ncc(C#N)cn3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccccn3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnc4c(ccc5cccnc54)c3)cc2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccon3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccno3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnoc3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ncco3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cocn3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnco3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cncs3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nccs3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cscn3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(ccc5ccccc54)c3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc4cnccc4[nH]3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(-c4nc5ccccc5o4)cc3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4ocnc4c3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4o3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4scnc4c3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4s3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)ncn4C)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3nc4ccccc4n3C)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)sc3ccccc34)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)sc3cc(C#N)ccc34)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)[SiH2]c3ccccc3-4)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(n3)oc3ccccc34)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc(C#N)c(C#N)c(C#N)c3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C(=O)C(F)(F)F)cc3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C=O)cc3)s2)c2ccccc2c1,E
CC(=O)c1ccc(-c2ccc(-c3cc(N(C)C)cc4ccccc34)s2)cc1,E
CN(C)c1cc(-c2ccc(-c3ccc(S(C)(=O)=O)cc3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cc(C=O)ccc3C=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c(C#N)cc(C#N)cc3C#N)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c5c(cccc35)C(=O)C4=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c(F)c(F)c(F)c(F)c3F)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)NC4=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)C=CC4=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)c4ccccc4C3=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)C=CC3=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(C3=CC(=O)NC3=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(N3C(=O)C=CC3=O)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3c[nH]c4ccccc4c3=O)s2)c2ccccc2c1,E
Cc1cc(C)c(B(c2ccc(-c3cc(N(C)C)cc4ccccc34)s2)c2c(C)cc(C)cc2C)c(C)c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=C(C#N)C#N)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)s3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccc4c5c(cccc35)-c3nc5cc(C#N)c(C#N)cc5nc3-4)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ncc(C#N)cn3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3ccccn3)s2)c2ccccc2c1,E
CN(C)c1cc(-c2ccc(-c3cnc4c(ccc5cccnc54)c3)s2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccon2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccno2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cnoc2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ncco2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cocn2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cnco2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cncs2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2nccs2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cscn2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccc3c(ccc4ccccc43)c2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2cc3cnccc3[nH]2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccc(-c3nc4ccccc4o3)cc2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccc3ocnc3c2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2nc3ccccc3o2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccc3scnc3c2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2nc3ccccc3s2)c2ccccc2c1,E
CN(C)c1cc(C#Cc2ccc3c(c2)ncn3C)c2ccccc2c1,E
