SMILES,made_by
C=Cc1ccc(-c2c(F)c(F)cc(F)c2F)c(-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1C(=O)Cc1cc2[nH]ccc2cn1,Random
c1ccc(-c2nc3ccc(-c4ccc(N5c6ccccc6Nc6ccccc65)cc4)cc3o2)cc1,Random
c1csc(-c2cc([SiH]3c4ccccc4-c4ccccc43)cs2)c1,Random
c1ccc(P(c2ccccc2)c2ccccc2-c2cc3ccccc3c3ccccc23)cc1,Random
Cc1cc(-c2cc(C=O)ccc2C=O)cc(C)c1B1c2ccc(-n3c4ccc(F)cc4c4cc(F)ccc43)cc2B(c2c(C)cccc2C)c2c1cccc2N(C)C,Random
O=c1cc[nH]c2ccc(-c3nccc4c3ccn4-c3ccc(N4CCOCC4)cc3)cc12,Random
O=C1C=C(c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)C(=O)N1,Random
C=Cc1ccc2c(c1)Oc1ccccc1N2CNC,Random
CS(=O)(=O)c1cccc(-c2ccc3c(c2)oc2ccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cc23)c1,Random
CC(=O)c1ccc(-c2ccc(-c3ccc4c(c3)sc3ccccc34)cc2Nc2ccccc2)cc1,Random
O=C1NC(=O)c2cc(-c3cc4c(nc3-c3ccc5c(c3)oc3ccccc35)oc3cccc(-c5cc6[nH]ccc6cn5)c34)ccc21,Random
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2c3ncsc3cc3ncsc23)cc1,Random
O=c1cc[nH]c2ccc(C3CNC(c4cccs4)CO3)cc12,Random
Cn1cnc2cccc(N3c4ccccc4Oc4ccccc43)c21,Random
CN(C)c1c(-c2ccc3c(c2)C(=O)NC3=O)cc(-c2cc3c(cn2)-c2c(ccnc2O)[SiH2]3)c2sc3ccccc3c12,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3cc(O)cc4c3[nH]c3ccccc34)s2)C(=O)c2ccccc21,Random
Cn1cnc2cccc(N3CCOCC3)c21,Random
Cc1cc(C)c(B(c2cccc(N3CCOCC3)c2)c2c(C)cc(C)cc2Cn2c3ccccc3c3ccccc32)c(C)c1,Random
O=c1cc[nH]c2ccc(-c3cccc(N4CCOCC4c4ccc5c(c4)S(=O)(=O)c4ccccc4-5)c3)cc12,Random
CN(C)c1ccc(-c2c3occc3cc3occ(-c4ccc5cccc6c5c4C(=O)C6=O)c23)cc1,Random
O=C1C=CC(=O)C(c2ccc3c(c2)C(=O)C=CC3=O)=C1,Random
Cn1cccc1-c1ccc2c(c1)sc1ccccc12,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(CN(c2ccccc2)c2cc4c5c(cccc5c2)-c2nc5cc(C#N)c(C#N)cc5nc2-4)cc2cccc-3c12,Random
Cc1ccc(N(c2ccc(C)cc2)c2cc(N(C)C)ccc2-c2cccc3c2Nc2ccccc2C3(C)C)cc1,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2cc(C(=O)C(F)(F)F)ccc2-c2c4ncsc4cc4ncsc24)cc2cccc-3c12,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2c(=O)c3ccccc3[nH]c2c1,Random
O=S1(=O)c2ccccc2-c2cc(-c3ccc(-c4cccnc4)cn3)ccc21,Random
CS(=O)(=O)c1cccc(-c2cc(-c3ccc(-c4sccc4O)s3)cs2)c1,Random
CC1(C)c2ccccc2N(N(c2ccccc2)c2ccc(-c3c4ccoc4cc4c(C5=CC(=O)NC5=O)coc34)cc2)c2ccccc21,Random
COc1cc(OC)c(-c2cc3c(cc2C2=CC(=O)NC2=O)Sc2ccccc2N3)c(OC)c1,Random
Oc1c(-c2ccc(N3CCOC(c4cocn4)C3)cc2)cccc1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21,Random
N#Cc1cnc(-c2ccc3ccc4cccnc4c3n2)nc1,Random
C1=Nc2c(cc3ncsc3c2-c2c[nH]c3ccncc23)[SH]1c1ccc2ncsc2c1,Random
CNC(c1ccc(S(C)(=O)=O)cc1-n1c2ccc(F)cc2c2cc(F)ccc21)[SiH]1c2ccccc2-c2ccccc21,Random
CN(C)c1cc(CNc2ccccc2)c2ccccc2c1-c1ccc2c(c1)C(=O)C=CC2=O,Random
C=Cc1cccc2c1C(=O)C(=Cc1cccs1)C2=C(C#N)C#N,Random
CC(=O)c1ccc(-c2cc(Cl)cc3c4cc(Cl)ccc4n(-c4cccc5c4Oc4ccccc4N5)c23)cc1,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2ccc4c(c2)Oc2cc(-c5ccc(C=O)cc5)ccc2N4S)cc2cccc-3c12,Random
ON1c2ccccc2Oc2c1cccc2[SiH]1c2ccccc2-c2ccccc21,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4c(c3)Oc3ccccc3N4)cc2-n2c3ccc(F)cc3c3cc(F)ccc32)C(=O)c2ccccc21,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c3oc3ncccc34)s2)C(=O)c2ccccc21,Random
c1ccc2c(c1)c1ccccc1n2-c1ccc(C2CNCCO2)cc1,Random
Cc1cc(C)cc(-c2c(C)cc(C)c(B(c3c(C)cc(C)cc3Cc3ccc(-c4cccs4)s3)C3CNCCO3)c2C)c1,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2CNc1ccc(-c2cnoc2)cc1-c1cscn1,Random
N#Cc1nc2c3ccccc3c3cccc(-c4ccco4)c3c2nc1C#N,Random
C#Cc1cnc2c(c1)cc(-c1cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c1)c1ccc(-c3cc(N(C)C)cc4ccccc34)nc12,Random
Cn1ccc(-c2ccc3c(c2)sc2ncccc23)c1,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3nc4cc5scnc5c(N5c6ccccc6Sc6ccccc65)c4s3)cc2)C(=O)c2cccc(-c3cc4c5c(cccc5c3)-c3nc5cc(C#N)c(C#N)cc5nc3-4)c21,Random
Cc1ccc2[nH]c3c(-c4ccc(S(C)(=O)=O)cc4)cc(C)cc3c2c1,Random
Cn1cccc1-c1cccc2c1C(=O)C(N1c3ccccc3C(C)(C)c3ccccc31)=CC2=O,Random
CN(Cc1c2[nH]cnc2cc2nc[nH]c12)n1c2ccncc2c2cnccc21,Random
Cc1cc(C)cc(-c2ccccc2N(C)c2cc3ncn(C)c3cc2-c2cccc(-c3cocn3)c2)c1,Random
CN(C)c1ccc2nc(-c3ccccc3-c3ccc(-c4cccnc4)cn3)oc2c1,Random
COc1cc(OC)cc(-c2cc(Nc3ccc(C)cc3-c3ccc4c(c3)oc3ccccc34)ccc2C)c1,Random
CNc1ccc(-c2ccc3c(c2)sc2ncccc23)cc1,Random
C1=C[SH](N2c3ccccc3Sc3ccccc32)c2ccsc21,Random
Cc1ccc(N(Cc2cc(C)c(Bc3c(C)cc(C)cc3C)c(C)c2)c2ccc(C)c(-c3ccc4nc(-c5ccccc5)oc4c3)c2)cc1,Random
c1ccc(N2c3ccccc3Nc3cccc(-c4ccc(-c5ccc(-c6cc7[nH]ccc7cn6)s5)s4)c32)cc1,Random
CC(=O)c1ccc(Cc2cc(-c3ccc4sc5ccccc5c4c3)cc(C)c2B2c3ccccc3B(c3c(C)cccc3C)c3ccccc32)cc1,Random
N#CC(C#N)=C1C(=Cc2ccccc2)C(=O)c2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)cc21,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3cccc(Nc4cccc(-c5c(F)c(F)cc(F)c5F)c4)c3)ccc21,Random
ON1CCOC(n2c3ccc(F)cc3c3cc(F)ccc32)C1c1c(F)c(F)c(F)c(F)c1F,Random
C=Cc1ccsc1-c1c(F)c(F)cc(F)c1F,Random
Cc1cc(C)cc(-c2cccn2C)c1,Random
Cn1cnc2ccc(-c3ccc(Pc4cccc(-c5cccs5)c4)cc3-c3cccn3CN(c3ccc(F)cc3)c3ccc(F)cc3)cc21,Random
Cc1cccc2c3cccc(C)c3n(-c3cncc4c3[SiH2]c3ccncc3-4)c12,Random
O=Cc1cc(N2c3ccccc3Oc3ccccc32)c(C=O)cc1-c1cccc2c1N(S)c1ccccc1O2,Random
COc1cc(OC)cc(-c2coc3cc4ccoc4cc23)c1,Random
Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccco1,Random
Cn1ccc(-c2ncc(-c3cccnc3)cc2-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)cc2)c1C=Cc1cccs1,Random
N#CC(C#N)=Cc1ccc(-c2cc(-c3nc4ccccc4o3)cc(-n3c4ccccc4c4cccnc43)c2)s1,Random
N#Cc1ccc2c(c1)sc1cc(-c3cccc4c5ccccc5n(-n5c6ccccc6c6cccnc65)c34)ccc12,Random
c1nc2c(-c3ccc4ncoc4c3)c3nc[nH]c3cc2[nH]1,Random
O=C1NC(=O)c2cc([SH]3C=CN=C3)ccc21,Random
O=S(=O)(Cn1c2ccccc2c2cccnc21)c1ccccc1-c1ccc2c(c1)oc1ccccc12,Random
CNc1ccccc1-n1c2ccccc2c(=O)c2ccccc21,Random
Cn1cccc1-c1c(F)c(F)c(-c2cc3ccccc3c3ccccc23)c(F)c1F,Random
N#CC(C#N)=C1C(=Cc2cccs2)C(=O)c2ccc(-c3cc4c(cn3)-c3cnccc3[SiH2]4)cc21,Random
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)c2ccccc2c2nc(C#N)c(C#N)nc32)cc1,Random
Cn1cnc2ccc(-c3c(-c4ccccc4N4c5ccccc5N(c5ccc6ncsc6c5)c5ccccc54)ccc4c3C(=O)NC4=O)cc21,Random
N#Cc1cc(-c2ccc3c(n2)[SiH2]c2ccc(-c4ccc5cccc6c5c4C(=O)C6=O)cc2-3)cc(C#N)c1C#N,Random
CN(C)c1ccc(-c2cccc3c(-c4ccno4)cc4ccccc4c23)cc1,Random
O=S(=O)(Cc1ccco1)c1ccccc1,Random
c1ccc(Pc2ccccc2-c2cnoc2)cc1,Random
c1csc(-c2cc(-c3c4ncoc4cc4ncoc34)c(-c3cc4sccc4s3)s2)c1,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cc(-c2ccccc2)ccc1P(=O)(c1ccccc1)c1ccccc1-n1c2ccccc2c2ccccc21,Random
c1cc2c(-c3csc4ccsc34)c3occc3cc2o1,Random
c1ccc2c(c1)Nc1ccc(-c3c4[nH]cnc4cc4nc[nH]c34)cc1O2,Random
C#Cc1cnc2c(c1)cc(-c1cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c1)c1cccnc12,Random
COc1cc(OC)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c(OC)c1,Random
COc1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)c(OC)c1,Random
Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=O)cc2)cc1,Random
O=Cc1ccc(-c2ccc3c(c2)N(c2ccccc2)c2ccccc2N3)cc1,Random
CN(C)c1ccc(-c2nc(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s3)cs2)c2ccccc12,Random
CN(C)c1cccc(-c2ccc3c(c2)C(=O)NC3=O)c1-c1ccc2c(c1)oc1ccccc12,Random
CN(C)c1cccc2ccc(N(C)c3ccccc3)cc12,Random
CN(CC1c2ccccc2-c2ccccc21)c1cccc2ccc(C3c4ccccc4-c4ccccc43)cc12,Random
c1ccc(P(c2cccc(-c3cc4sccc4s3)c2)c2ccc3ccc4cccnc4c3n2)cc1,Random
Cn1cccc1[SH]1C=CC=C1c1cc(C=O)ccc1C=O,Random
O=Cc1ccc(-c2ccc3c(c2)[SiH2]c2ncccc2-3)cc1,Random
c1cnc2sc3cc(-c4coc(-c5csc(-c6cc7sccc7s6)c5)c4)ccc3c2c1,Random
N#Cc1cc(C#N)c(-c2ccc3c(c2)C(=O)NC3=O)c(C#N)c1,Random
O=S1(=O)c2ccccc2-c2ccc(C3=C[SH](c4cc(-c5ccc6ncsc6c5)c5c(c4)S(=O)(=O)c4ccccc4-5)C=C3)cc21,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(P(c2ccccc2)c2ccccc2)cc2cccc-3c12,Random
CN(c1ccccc1)c1cc(N(c2ccc(F)cc2)c2nccs2)ccc1F,Random
Cc1cc(C)c(B(c2cccs2)c2c(C)cc(C)cc2C)c(C)c1,Random
O=C1C=CC(=O)C(N(c2ccc(F)cc2)c2ccc(F)c(N(c3ccc(F)cc3)c3ccc(F)cc3)c2)=C1,Random
Cn1cccc1-c1cnc2sc3cc(-c4cccc5c4oc4ncc(-c6ccc(C(=O)C(F)(F)F)cc6)cc45)ccc3c2c1,Random
Sc1cc2ccccc2c2ccccc12,Random
N#CC(C#N)=C1C(=Cc2ccc(-n3c4ccccc4c4cccnc43)cc2)C(=O)c2cccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)c21,Random
O=C1NC(=O)c2cc(P(c3ccccc3)c3cccc(-c4ccc5ncsc5c4)c3)ccc21,Random
C=Cc1cc2c(cc1-c1c(C#N)cc(C#N)cc1C#N)C(=O)C=CC2=O,Random
O=C1C=CC(=O)C(c2ccc3sc4ccccc4c3c2)=C1,Random
CC1(C)c2cccc(-n3c4ccccc4c4ccccc43)c2Nc2cccc(N(c3ccc(F)cc3)c3ccc(F)c(-c4c5ncoc5cc5ncoc45)c3)c21,Random
c1ccc(-c2ccc3c(c2)sc2ncccc23)cc1,Random
c1ccc2c(c1)oc1nc(-c3ccc4ncsc4c3)cc(-n3c4ccccc4c4cnccc43)c12,Random
O=C(c1ccccc1[SiH]1c2ccccc2-c2ccccc21)C(F)(F)F,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2cccc(-c4ccc5ncoc5c4)c2N2CCOCC2)cc2cccc-3c12,Random
C=Cc1ccc2oc3c(N(C)c4ccccc4)cc(-c4ccc5cccc6c5c4C(=O)C6=O)cc3c2c1,Random
Cc1ccc(N(c2ccc(C)cc2)c2cc(CC(=O)c3ccccc3)c(-c3ccc4c(c3)sc3ccccc34)cc2S(C)(=O)=O)cc1,Random
c1ccc2c(c1)ccc1ccc(-c3ccc(N4CCOCC4)cc3)cc12,Random
C#CC1COC(c2ccc(S(C)(=O)=O)cc2)CN1,Random
CN(C)c1cccc(-c2cocn2)c1,Random
CC(=O)c1ccc(-n2c3ccccc3c(=O)c3c(-c4ccc5nc(-c6ccccc6)oc5c4)cccc32)cc1,Random
CN(Cc1ccc(C=O)cc1)c1ccc2ccccc2c1,Random
N#Cc1nc2c3ccccc3c3cc(-c4cccc5c(=O)c6ccccc6[nH]c45)ccc3c2nc1C#N,Random
CC1(C)c2ccccc2N(c2cc(-n3c4ccccc4c4cnccc43)cc3ncsc23)c2ccccc21,Random
N#Cc1cncnc1-c1ccc2c3nc(C#N)c(C#N)nc3c3ccc(-c4ccc5cccc6c5c4C(=O)C6=O)cc3c2c1-c1cccs1,Random
CN(C)c1ccc(-c2cccc3[nH]c4ccccc4c(=O)c23)c2ccccc12,Random
CN(C)c1cccc(N2c3ccccc3Nc3ccccc32)c1,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2c1cccc2-c1ccc2cc(-c3ccc4c(c3)[SiH2]c3ncccc3-4)cc3c2c1C(=O)C3=O,Random
O=C1NC(=O)C(N(c2ccc(F)cc2)c2ccc(F)c(-c3cc4c(cn3)-c3cnccc3[SiH2]4)c2)=C1c1cocc1-c1cc2ccccc2c2ccccc12,Random
Cc1cc(-c2cc3cccc(-c4ccccc4)c3c3ccccc23)cc(C)c1B1c2ccccc2B(c2c(C)ccc(-c3ccc4[nH]ccc(=O)c4c3)c2C)c2ccccc21,Random
CN(C)c1cccc(-c2ccc(S(C)(=O)=O)cc2)c1,Random
CC(=O)c1ccc(-c2ccc3c(c2)C(=O)NC3=O)c(C2=C[SH](c3c(F)c(F)cc(F)c3F)C=N2)c1,Random
c1cc2c(cn1)-c1cnc(-n3ccc4cnccc43)cc1[SiH2]2,Random
N#CC(C#N)=C1C(=C(c2ccccc2)c2cocn2)C(=O)c2ccccc21,Random
Cn1cnc2cccc(-c3ccc4cccc5c4c3C(=O)C5=O)c21,Random
CNC(c1ccc(P(=O)(c2ccccc2)c2ccccc2-c2ccc(-c3cccs3)s2)cc1)c1cc(C#N)c(C#N)c(C#N)c1,Random
O=c1cc[nH]c2c(-c3ccc4nc(-c5ccccc5)oc4c3)cc(-c3cnco3)cc12,Random
O=C1NC(=O)c2cc(-c3ccc4c(c3)C(=O)N(c3ccc5c(c3)[SiH2]c3nc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)ccc3-5)C4=O)ccc21,Random
CN(C)c1nc2cc3ocnc3cc2o1,Random
N#Cc1ccc2c(c1)sc1cc(-c3cc(C=O)ccc3-c3ccccc3C=O)ccc12,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2ccc4c(c2)C(=O)C=CC4=O)cc2cccc-3c12,Random
CN(C)c1ccc(-c2cccc(-c3cc4ccccc4c4ccccc34)c2-c2ccc3[nH]ccc(=O)c3c2)c2ccccc12,Random
Cc1cccc(Cc2cc3ccccc3c3ccccc23)c1,Random
C=Cc1cc2c(cn1)-c1cncc(-c3ccc(C=C4C(=O)c5cccc(-n6c7ccccc7c7cccnc76)c5C4=C(C#N)C#N)cc3)c1[SiH2]2,Random
O=c1ccn(-n2c3ccc(F)cc3c3cc(F)ccc32)c2ccccc12,Random
SN1c2ccccc2Sc2c(-c3ccccc3)cccc21,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4c(c3)Nc3ccccc3N4c3ccccc3-c3c4ccoc4cc4ccoc34)cc2)C(=O)c2ccccc21,Random
CN(C)c1ccc(-c2ccc(-c3cccc(S(=O)(=O)Cc4cocn4)c3)s2)cc1,Random
C#Cc1cc(C)c(B2c3ccccc3B(c3c(C)cccc3CC=C)c3ccccc32)c(C)c1,Random
O=C1C(=O)c2cc(-n3c4ccccc4c(=O)c4ccccc43)cc3cccc1c23,Random
O=C1NC(=O)c2c1cccc2N1c2ccccc2Oc2ccccc21,Random
Fc1ccc2c(c1)c1cc(F)ccc1n2-c1ccncc1,Random
N#CC(C#N)=Cc1sccc1-c1ccc(-c2ccc3cccc4c3c2C(=O)C4=O)cc1,Random
CN(C)c1cccc2cccc(-c3ccc4c(c3)C(=O)C=CC4=O)c12,Random
Cc1ccc(Nc2ccc(Cc3ccc4c(c3)C(=O)NC4=O)c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)c2)cc1,Random
N#CC(C#N)=Cc1ccc(-c2cccc3scnc23)s1,Random
Cn1cnc2cc(N(c3ccc(F)cc3)c3ccc(F)cc3)ccc21,Random
Sc1csc(-c2cccs2)c1,Random
COc1cc(OC)c(-c2cccc3sc4ncccc4c23)c(OC)c1,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cccc(P(c3ccccc3)c3ccccc3)c21,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3c(Pc4ccccc4)cccc3-c3cc4[nH]ccc4cn3)s2)C(=O)c2ccccc21,Random
C#COc1cc(-n2c3ccccc3c3cnccc32)c2c(c1)sc1cc(C#N)ccc12,Random
O=C1C=C(C#CC2c3ccccc3-c3ccccc32)C(=O)N1,Random
N#Cc1ccc2c(c1)sc1cc(-c3cc(Cl)cc4c3[nH]c3ccc(Cl)cc34)ccc12,Random
O=Cc1ccc(C=O)c(-c2ccsc2)c1,Random
O=C(c1ccccc1-c1ccc(-c2cccs2)s1)C(F)(F)F,Random
CC1(C)c2ccccc2N(c2cccc3c2Oc2ccccc2N3)c2ccccc21,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2c1cccc2N1c2ccccc2Sc2ccccc21,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c(=O)c5ccccc5[nH]c34)cc2)C(=O)c2ccccc21,Random
CN(C)c1cc(N2CCOCC2)ccc1-n1c2ccc(F)cc2c2cc(F)ccc21,Random
N#Cc1cnc(N2c3ccccc3Oc3ccccc32)nc1,Random
C#Cc1ccc2c(c1-c1ccc(-n3c4ccccc4c4ccccc43)cc1)C(=O)C(=CC1=CC=C[SH]1c1cc(C#N)c(C#N)c(C#N)c1)C2=C(C#N)C#N,Random
N#CC(C#N)=C1C(=Cc2cccs2)C(=O)c2cc(N3CCOCC3)cc(-c3ccc4ncsc4c3)c21,Random
c1csc(-c2sccc2-c2ccc3c(c2)oc2ncccc23)c1,Random
c1ccc(Pc2cc(-c3cc4sccc4s3)ccc2-n2c3ccccc3c3ccccc32)cc1,Random
CN(Cn1c2ccccc2c2cccnc21)c1ccc(C=O)cc1,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)ccc(-c3ccc(N4CCOCC4)cc3)c2C)c2ccccc21,Random
CC1(C)c2ccccc2Nc2cccc(-c3cc(-c4ccc(C=O)cc4)c4c(c3)oc3nccc(-c5ccc6[nH]ccc(=O)c6c5)c34)c21,Random
C=Cc1cccc2sc(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)nc12,Random
CC(=O)c1cccc(-c2ccc(N3CCOCC3)cc2N2c3ccccc3N(c3ccccc3-c3ccc4c(c3)oc3ncccc34)c3ccccc32)c1,Random
c1csc(-c2c(-c3cc4sccc4s3)c3ccccc3c3ccccc23)c1,Random
Sc1cncc2c1[nH]c1ccncc12,Random
O=c1cc(-c2cc3c(c(N(c4ccccc4)c4ccccc4)n2)-c2cnccc2[SiH2]3)[nH]c2ccccc12,Random
CC1(C)c2ccccc2N(c2ccccc2N(c2ccccc2)C2COCCN2)c2cc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)ccc21,Random
CN(C)c1ccc(-c2ccc(-c3coc(-n4c5ccccc5c(=O)c5cc(-c6ccc7ncn(C)c7c6)ccc54)n3)s2)s1,Random
c1ccc(-c2ccncc2N(c2ccccc2)c2ccccc2)cc1,Random
Cc1cc(C)cc(-c2cc(-c3ccc4c(c3)C(=O)NC4=O)on2)c1,Random
Cc1cccc(C)c1B1c2cc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)ccc2B(c2c(C)cccc2CP(c2ccccc2)c2ccccc2)c2cccc(-c3cc4c(cn3)-c3cnccc3[SiH2]4)c21,Random
N#CC(C#N)=Cc1ccc(-c2ccc3oc4ccccc4c3c2)s1,Random
CN(C)c1cc2ccccc2cc1-c1ccc(S(C)(=O)=O)cc1,Random
O=C1C=C(n2c3ccccc3c3cnccc32)C(=O)c2ccccc21,Random
CS(=O)(=O)c1ccc(-c2cn(Cc3cc(C=O)ccc3C=O)cc2P(c2ccccc2)c2ccccc2)cc1,Random
COc1cccc(OCc2ccc(N(C)C)c(-c3ncsc3-c3cnoc3)c2)c1,Random
c1cncc(-c2cnccc2-c2ccc3ncsc3c2)c1,Random
CN(C)c1c(-c2ccc3c(c2)sc2cc(C#N)ccc23)cc(-c2cccc(-c3nc4ccccc4o3)c2)c2ccccc12,Random
N#Cc1nc2c3ccc(-c4cc5ccccc5c5ccccc45)cc3c3cccc(-c4ccc(-c5cccs5)s4)c3c2nc1C#N,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(Pc2ccccc2)c1,Random
N#CC(C#N)=C1C(=Cc2ccc(-n3cnc4cc5nc[nH]c5c(O)c43)cc2)C(=O)c2ccc(-c3ccc(-c4cccs4)s3)cc21,Random
Fc1c(F)c(F)c(C2COCCN2)c(F)c1F,Random
O=P(c1ccccc1)(c1ccc(-c2c[nH]c3ccncc23)cc1)c1ccccc1-n1c2ccccc2c2cccnc21,Random
c1cc2c(cn1)-c1cnc(N3CCOC(c4cocn4)C3)cc1[SiH2]2,Random
O=S1(=O)c2cc(-c3cccc4ncsc34)ccc2-c2c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cccc21,Random
c1cnc2c(c1)-c1ccc(-c3nc(Oc4cc5[nH]ccc5cn4)co3)cc1[SiH2]2,Random
O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2csc(-c3cccs3)c2)cc1,Random
Cc1ccc(N(c2ccc(C)cc2)c2cccc(-c3nc4ccccc4o3)c2)cc1,Random
COc1cc(OC)cc(-c2ccnc(C3=CC(=O)NC3=O)c2)c1,Random
c1ccc2c(c1)-c1ccccc1[SiH]2c1cc(-c2c3ncoc3cc3ncoc23)cc2scnc12,Random
N#Cc1ccc2c(c1)S(S)(P(c1ccccc1)c1ccccc1N(c1ccc(F)cc1)c1ccc(F)cc1)c1c(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cccc1-2,Random
c1ccc2c(c1)oc1cc(-c3ccc4ocnc4c3)c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc12,Random
CC(=O)c1ccc(-c2c(-c3cc4c(cn3)-c3cnccc3[SiH2]4)cc(Pc3ccccc3)cc2[SiH]2c3ccccc3-c3ccccc32)cc1,Random
O=Cc1ccc(C=O)c(-c2cccc3scnc23)c1,Random
Cc1cc(C)cc(C=CN2C(=O)C=C(n3c4ccccc4c4ccccc43)C2=O)c1,Random
Cc1cc(C)c(Bc2c(C)cc(C)cc2Cn2c3ccccc3c3cccnc32)c(C)c1,Random
Cc1ccc(Nc2ccc(C)cc2-c2cc3c(cn2)-c2cnccc2[SiH2]3)cc1,Random
CN(C)c1cccc(-c2ncccc2-c2cc3oc4ncccc4c3cc2-c2c(F)c(F)c(F)c(F)c2F)c1,Random
N#CC(C#N)=C1C(=Cc2sc([SH]3C=CC=C3)cc2N2c3ccccc3Oc3ccccc32)C(=O)c2ccccc21,Random
O=Cc1ccc(N2CCOC(c3ccc4ncsc4c3)C2)cc1,Random
Cn1cccc1-c1cccc(P(c2ccccc2)[SH]2C=CC=C2)c1,Random
O=Cc1ccc(-c2ncc(-c3cnc4c(ccc5cccnc54)c3N3c4ccccc4Oc4ccccc43)cc2-c2cccnc2)cc1,Random
CN(c1ccccc1)N1c2ccccc2C(C)(Cc2cc3sccc3s2)c2ccccc21,Random
O=C1C=CC(=O)c2cc(-c3cccc(N4CCOCC4)c3)ccc21,Random
c1cc(-c2nc3ccccc3o2)cc(-c2cc3c(cc2-c2cccs2)-c2cccnc2[SiH2]3)c1,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccccc3Pc3ccccc3)cc2C)c2ccccc21,Random
O=C1NC(=O)c2cc(N(c3ccc(F)cc3)c3ccc(F)cc3)ccc21,Random
Cc1cc(C)cc(-c2ccc3c(c2)C(C)(C)c2ccccc2N3c2cscn2)c1,Random
CN(C)c1c(-c2cc(-n3c4ccc(F)cc4c4cc(F)ccc43)c(-c3cccnc3)cn2)ccc2c1sc1cc(C#N)ccc12,Random
CC(=O)c1ccc(-c2ccc3cc(-c4c(F)c(F)cc(F)c4F)c(N(C)Cc4ccc5nc(-c6ccccc6)oc5c4)cc3c2-c2cc3c4c(cccc4c2)-c2nc4cc(C#N)c(C#N)cc4nc2-3)cc1,Random
Cc1ccc(N(c2ccc(C)cc2)c2nc(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)c(-c3cc(-c4ccc5c(c4)sc4ccccc45)c(N(C)C)c4ccccc34)o2)cc1,Random
N#Cc1nc2c3ccccc3c3cc(-c4ccc(P(=O)(c5ccccc5)c5ccccc5)cc4)ccc3c2nc1C#N,Random
CN(C)c1ccc2cccc(C3c4ccccc4-c4ccccc43)c2c1,Random
Cc1cc(C)c(B(c2cc3cc4occc4c([SH]4C=CC=C4)c3o2)c2c(C)cc(C)cc2C)c(C)c1,Random
N#Cc1ccc2c(c1)sc1c(-c3cnoc3)cccc12,Random
